paragraph_ID,sentence_ID,token_ID_within_sentence,token_ID_within_document,word,lemma,byte_onset,byte_offset,POS_tag,fine_POS_tag,dependency_relation,syntactic_head_ID,event,Doc_Num
552,1485,25,18736,by,by,82974,82976,ADP,IN,agent,18734,O,39
552,1485,26,18737,Fenris,Fenris,82977,82983,PROPN,NNP,compound,18738,O,39
552,1485,27,18738,Wolf,Wolf,82984,82988,PROPN,NNP,pobj,18736,O,39
552,1485,28,18739,.,.,82988,82989,PUNCT,.,punct,18712,O,39
1150,1731,0,36045,When,when,160486,160490,SCONJ,WRB,advmod,36047,O,40
1150,1731,1,36046,Darrin,Darrin,160491,160497,PROPN,NNP,nsubj,36047,O,40
1150,1731,2,36047,shifted,shift,160498,160505,VERB,VBD,advcl,36065,EVENT,40
1150,1731,3,36048,behind,behind,160506,160512,ADP,IN,prep,36047,O,40
1150,1731,4,36049,her,she,160513,160516,PRON,PRP,pobj,36048,O,40
1150,1731,5,36050,",",",",160516,160517,PUNCT,",",punct,36047,O,40
1150,1731,6,36051,dragging,drag,160518,160526,VERB,VBG,advcl,36047,EVENT,40
1150,1731,7,36052,that,that,160527,160531,SCONJ,IN,det,36055,O,40
1150,1731,8,36053,abnormally,abnormally,160532,160542,ADV,RB,advmod,36054,O,40
1150,1731,9,36054,large,large,160543,160548,ADJ,JJ,amod,36055,O,40
1150,1731,10,36055,cock,cock,160549,160553,NOUN,NN,dobj,36051,O,40
1150,1731,11,36056,across,across,160554,160560,ADP,IN,prep,36051,O,40
1150,1731,12,36057,her,her,160561,160564,PRON,PRP$,poss,36058,O,40
1150,1731,13,36058,bottom,bottom,160565,160571,NOUN,NN,pobj,36056,O,40
1150,1731,14,36059,",",",",160571,160572,PUNCT,",",punct,36051,O,40
1150,1731,15,36060,teasing,tease,160573,160580,VERB,VBG,conj,36051,EVENT,40
1150,1731,16,36061,her,she,160581,160584,PRON,PRP,dobj,36060,O,40
1150,1731,17,36062,",",",",160584,160585,PUNCT,",",punct,36065,O,40
1150,1731,18,36063,she,she,160586,160589,PRON,PRP,nsubjpass,36065,O,40
1150,1731,19,36064,was,be,160590,160593,AUX,VBD,auxpass,36065,O,40
1150,1731,20,36065,forced,force,160594,160600,VERB,VBN,ROOT,36065,O,40
1150,1731,21,36066,to,to,160601,160603,PART,TO,aux,36067,O,40
1150,1731,22,36067,bite,bite,160604,160608,VERB,VB,xcomp,36065,EVENT,40
1150,1731,23,36068,her,her,160609,160612,PRON,PRP$,poss,36069,O,40
1150,1731,24,36069,lip,lip,160613,160616,NOUN,NN,dobj,36067,O,40
1150,1731,25,36070,to,to,160617,160619,PART,TO,aux,36071,O,40
1150,1731,26,36071,stop,stop,160620,160624,VERB,VB,advcl,36067,O,40
1150,1731,27,36072,the,the,160625,160628,DET,DT,det,36074,O,40
1150,1731,28,36073,resulting,result,160629,160638,VERB,VBG,amod,36074,O,40
1150,1731,29,36074,groan,groan,160639,160644,NOUN,NN,dobj,36071,EVENT,40
1150,1731,30,36075,from,from,160645,160649,ADP,IN,prep,36071,O,40
1150,1731,31,36076,escaping,escape,160650,160658,VERB,VBG,pcomp,36075,O,40
1150,1731,32,36077,and,and,160659,160662,CCONJ,CC,cc,36076,O,40
1150,1731,33,36078,giving,give,160663,160669,VERB,VBG,conj,36076,O,40
1150,1731,34,36079,the,the,160670,160673,DET,DT,det,36080,O,40
1150,1731,35,36080,bastard,bastard,160674,160681,NOUN,NN,dative,36078,O,40
1150,1731,36,36081,the,the,160682,160685,DET,DT,det,36082,O,40
1150,1731,37,36082,satisfaction,satisfaction,160686,160698,NOUN,NN,dobj,36078,O,40
1150,1731,38,36083,of,of,160699,160701,ADP,IN,prep,36082,O,40
1150,1731,39,36084,knowing,know,160702,160709,VERB,VBG,pcomp,36083,O,40
1150,1731,40,36085,that,that,160710,160714,SCONJ,IN,mark,36088,O,40
1150,1731,41,36086,he,he,160715,160717,PRON,PRP,nsubj,36088,O,40
1150,1731,42,36087,was,be,160718,160721,AUX,VBD,aux,36088,O,40
1150,1731,43,36088,getting,get,160722,160729,VERB,VBG,ccomp,36084,O,40
1150,1731,44,36089,to,to,160730,160732,ADP,IN,prep,36088,O,40
1150,1731,45,36090,her,she,160733,160736,PRON,PRP,pobj,36089,O,40
1150,1731,46,36091,.,.,160736,160737,PUNCT,.,punct,36065,O,40
2432,5962,0,60391,But,but,245718,245721,CCONJ,CC,cc,60395,O,41
2432,5962,1,60392,I,I,245722,245723,PRON,PRP,nsubj,60395,O,41
2432,5962,2,60393,do,do,245724,245726,AUX,VBP,aux,60395,O,41
2432,5962,3,60394,n’t,not,245726,245729,PART,RB,neg,60395,O,41
2432,5962,4,60395,want,want,245730,245734,VERB,VB,ROOT,60395,O,41
2432,5962,5,60396,to,to,245735,245737,PART,TO,aux,60397,O,41
2432,5962,6,60397,hear,hear,245738,245742,VERB,VB,xcomp,60395,O,41
2432,5962,7,60398,this,this,245743,245747,DET,DT,det,60399,O,41
2432,5962,8,60399,shit,shit,245748,245752,NOUN,NN,dobj,60397,O,41
2432,5962,9,60400,about,about,245753,245758,ADP,IN,prep,60399,O,41
2432,5962,10,60401,me,I,245759,245761,PRON,PRP,pobj,60400,O,41
2432,5962,11,60402,ditching,ditch,245762,245770,VERB,VBG,ccomp,60397,O,41
2432,5962,12,60403,you,you,245771,245774,PRON,PRP,dobj,60402,O,41
2432,5962,13,60404,for,for,245775,245778,ADP,IN,prep,60402,O,41
2432,5962,14,60405,Mina,Mina,245779,245783,PROPN,NNP,pobj,60404,O,41
2432,5962,15,60406,.,.,245783,245784,PUNCT,.,punct,60395,O,41
2432,5962,16,60407,”,"""",245784,245785,PUNCT,'',punct,60395,O,41
4169,10691,0,181757,“,"""",793192,793193,PUNCT,``,punct,181760,O,42
4169,10691,1,181758,I,I,793193,793194,PRON,PRP,nsubj,181760,O,42
4169,10691,2,181759,’m,’m,793194,793196,AUX,VBP,aux,181760,O,42
4169,10691,3,181760,going,go,793197,793202,VERB,VBG,ccomp,181769,O,42
4169,10691,4,181761,to,to,793203,793205,PART,TO,aux,181762,O,42
4169,10691,5,181762,stop,stop,793206,793210,VERB,VB,xcomp,181760,O,42
4169,10691,6,181763,in,in,793211,793213,ADP,IN,prep,181762,O,42
4169,10691,7,181764,Atlanta,Atlanta,793214,793221,PROPN,NNP,pobj,181763,O,42
4169,10691,8,181765,first,first,793222,793227,ADV,RB,advmod,181762,O,42
4169,10691,9,181766,",",",",793227,793228,PUNCT,",",punct,181769,O,42
4169,10691,10,181767,”,"""",793228,793229,PUNCT,'',punct,181769,O,42
4169,10691,11,181768,he,he,793230,793232,PRON,PRP,nsubj,181769,O,42
4169,10691,12,181769,told,tell,793233,793237,VERB,VBD,ROOT,181769,EVENT,42
4169,10691,13,181770,her,she,793238,793241,PRON,PRP,dobj,181769,O,42
4169,10691,14,181771,instead,instead,793242,793249,ADV,RB,advmod,181769,O,42
4169,10691,15,181772,.,.,793249,793250,PUNCT,.,punct,181769,O,42
43,125,0,1495,She,she,6149,6152,PRON,PRP,nsubj,1496,O,43
43,125,1,1496,gushed,gush,6153,6159,VERB,VBD,ROOT,1496,EVENT,43
43,125,2,1497,over,over,6160,6164,ADP,IN,prep,1496,O,43
43,125,3,1498,me,I,6165,6167,PRON,PRP,pobj,1497,O,43
43,125,4,1499,for,for,6168,6171,ADP,IN,prep,1496,O,43
43,125,5,1500,a,a,6172,6173,DET,DT,det,1501,O,43
43,125,6,1501,bit,bit,6174,6177,NOUN,NN,pobj,1499,O,43
43,125,7,1502,",",",",6177,6178,PUNCT,",",punct,1496,O,43
43,125,8,1503,making,make,6179,6185,VERB,VBG,advcl,1496,O,43
43,125,9,1504,sure,sure,6186,6190,ADJ,JJ,ccomp,1503,O,43
43,125,10,1505,everything,everything,6191,6201,PRON,NN,nsubj,1506,O,43
43,125,11,1506,was,be,6202,6205,AUX,VBD,ccomp,1504,O,43
43,125,12,1507,ok,ok,6206,6208,ADJ,JJ,acomp,1506,O,43
43,125,13,1508,.,.,6208,6209,PUNCT,.,punct,1496,O,43
468,1277,0,14591,“,"""",60179,60180,PUNCT,``,punct,14597,O,44
468,1277,1,14592,You,you,60180,60183,PRON,PRP,nsubj,14593,O,44
468,1277,2,14593,mean,mean,60184,60188,VERB,VBP,parataxis,14597,O,44
468,1277,3,14594,y’,you,60189,60191,PRON,PRP,dobj,14593,O,44
468,1277,4,14595,all,all,60191,60194,DET,DT,det,14596,O,44
468,1277,5,14596,wanna,wanna,60195,60200,PROPN,NNP,appos,14594,O,44
468,1277,6,14597,justify,justify,60201,60208,VERB,VB,ccomp,14605,O,44
468,1277,7,14598,what,what,60209,60213,PRON,WP,dobj,14601,O,44
468,1277,8,14599,that,that,60214,60218,DET,DT,det,14600,O,44
468,1277,9,14600,pig,pig,60219,60222,NOUN,NN,nsubj,14601,O,44
468,1277,10,14601,did,do,60223,60226,VERB,VBD,ccomp,14597,O,44
468,1277,11,14602,",",",",60226,60227,PUNCT,",",punct,14605,O,44
468,1277,12,14603,”,"""",60227,60228,PUNCT,'',punct,14605,O,44
468,1277,13,14604,Daddy,daddy,60229,60234,NOUN,NN,nsubj,14605,O,44
468,1277,14,14605,says,say,60235,60239,VERB,VBZ,ROOT,14605,EVENT,44
468,1277,15,14606,.,.,60239,60240,PUNCT,.,punct,14605,O,44
429,1148,0,21019,And,and,98879,98882,CCONJ,CC,cc,21021,O,45
429,1148,1,21020,what,what,98883,98887,PRON,WP,dep,21021,O,45
429,1148,2,21021,about,about,98888,98893,ADP,IN,prep,21018,O,45
429,1148,3,21022,the,the,98894,98897,DET,DT,det,21023,O,45
429,1148,4,21023,reading,reading,98898,98905,NOUN,NN,pobj,21021,O,45
429,1148,5,21024,of,of,98906,98908,ADP,IN,prep,21023,O,45
429,1148,6,21025,poetry,poetry,98909,98915,NOUN,NN,pobj,21024,O,45
429,1148,7,21026,by,by,98916,98918,ADP,IN,prep,21023,O,45
429,1148,8,21027,others,other,98919,98925,NOUN,NNS,pobj,21026,O,45
429,1148,9,21028,",",",",98925,98926,PUNCT,",",punct,21027,O,45
429,1148,10,21029,which,which,98927,98932,PRON,WDT,dobj,21031,O,45
429,1148,11,21030,teachers,teacher,98933,98941,NOUN,NNS,nsubj,21031,O,45
429,1148,12,21031,keep,keep,98942,98946,VERB,VBP,relcl,21027,O,45
429,1148,13,21032,telling,tell,98947,98954,VERB,VBG,xcomp,21031,O,45
429,1148,14,21033,us,we,98955,98957,PRON,PRP,dobj,21032,O,45
429,1148,15,21034,is,be,98958,98960,AUX,VBZ,ROOT,21034,O,45
429,1148,16,21035,so,so,98961,98963,ADV,RB,advmod,21036,O,45
429,1148,17,21036,important,important,98964,98973,ADJ,JJ,acomp,21034,O,45
429,1148,18,21037,",",",",98973,98974,PUNCT,",",punct,21034,O,45
429,1148,19,21038,is,be,98975,98977,AUX,VBZ,conj,21034,O,45
429,1148,20,21039,in,in,98978,98980,ADP,IN,prep,21038,O,45
429,1148,21,21040,fact,fact,98981,98985,NOUN,NN,pobj,21039,O,45
429,1148,22,21041,crucial,crucial,98986,98993,ADJ,JJ,acomp,21038,O,45
429,1148,23,21042,to,to,98994,98996,ADP,IN,prep,21041,O,45
429,1148,24,21043,a,a,98997,98998,DET,DT,det,21044,O,45
429,1148,25,21044,poet,poet,98999,99003,NOUN,NN,poss,21046,O,45
429,1148,26,21045,’s,’s,99003,99005,PART,POS,case,21044,O,45
429,1148,27,21046,apprenticeship,apprenticeship,99006,99020,NOUN,NN,pobj,21042,O,45
429,1148,28,21047,?,?,99020,99021,PUNCT,.,punct,21034,O,45
2438,8708,0,89386,She,she,405723,405726,PRON,PRP,nsubj,89388,O,46
2438,8708,1,89387,’d,’d,405726,405728,VERB,VBD,appos,89386,O,46
2438,8708,2,89388,lost,lose,405729,405733,VERB,VBD,ROOT,89388,O,46
2438,8708,3,89389,David,David,405734,405739,PROPN,NNP,dobj,89388,O,46
2438,8708,4,89390,.,.,405739,405740,PUNCT,.,punct,89388,O,46
1478,4471,0,76340,The,the,349838,349841,DET,DT,det,76341,O,47
1478,4471,1,76341,Emily,Emily,349842,349847,PROPN,NNP,nsubj,76350,O,47
1478,4471,2,76342,who,who,349848,349851,PRON,WP,nsubj,76344,O,47
1478,4471,3,76343,had,have,349852,349855,AUX,VBD,aux,76344,O,47
1478,4471,4,76344,returned,return,349856,349864,VERB,VBN,relcl,76341,EVENT,47
1478,4471,5,76345,from,from,349865,349869,ADP,IN,prep,76344,O,47
1478,4471,6,76346,Costa,Costa,349870,349875,PROPN,NNP,compound,76347,O,47
1478,4471,7,76347,Rica,Rica,349876,349880,PROPN,NNP,pobj,76345,O,47
1478,4471,8,76348,could,could,349881,349886,AUX,MD,aux,76350,O,47
1478,4471,9,76349,n’t,not,349886,349889,PART,RB,neg,76350,O,47
1478,4471,10,76350,work,work,349890,349894,VERB,VB,ccomp,76363,O,47
1478,4471,11,76351,up,up,349895,349897,ADP,RP,prt,76350,O,47
1478,4471,12,76352,the,the,349898,349901,DET,DT,det,76353,O,47
1478,4471,13,76353,energy,energy,349902,349908,NOUN,NN,dobj,76350,O,47
1478,4471,14,76354,to,to,349909,349911,PART,TO,aux,76355,O,47
1478,4471,15,76355,care,care,349912,349916,VERB,VB,advcl,76350,O,47
1478,4471,16,76356,about,about,349917,349922,ADP,IN,prep,76355,O,47
1478,4471,17,76357,any,any,349923,349926,PRON,DT,pobj,76356,O,47
1478,4471,18,76358,of,of,349927,349929,ADP,IN,prep,76357,O,47
1478,4471,19,76359,it,it,349930,349932,PRON,PRP,pobj,76358,O,47
1478,4471,20,76360,—,—,349932,349933,PUNCT,:,punct,76363,O,47
1478,4471,21,76361,simply,simply,349933,349939,ADV,RB,advmod,76362,O,47
1478,4471,22,76362,existing,exist,349940,349948,VERB,VBG,nsubj,76363,O,47
1478,4471,23,76363,took,take,349949,349953,VERB,VBD,ROOT,76363,O,47
1478,4471,24,76364,everything,everything,349954,349964,PRON,NN,dobj,76363,O,47
1478,4471,25,76365,she,she,349965,349968,PRON,PRP,nsubj,76366,O,47
1478,4471,26,76366,had,have,349969,349972,VERB,VBD,relcl,76364,O,47
1478,4471,27,76367,.,.,349972,349973,PUNCT,.,punct,76363,O,47
1432,6155,0,140189,He,he,722239,722241,PRON,PRP,nsubj,140190,O,48
1432,6155,1,140190,told,tell,722242,722246,VERB,VBD,ROOT,140190,EVENT,48
1432,6155,2,140191,Ike,Ike,722247,722250,PROPN,NNP,dobj,140190,O,48
1432,6155,3,140192,that,that,722251,722255,SCONJ,IN,mark,140196,O,48
1432,6155,4,140193,he,he,722256,722258,PRON,PRP,nsubj,140196,O,48
1432,6155,5,140194,might,might,722259,722264,AUX,MD,aux,140196,O,48
1432,6155,6,140195,have,have,722265,722269,AUX,VB,aux,140196,O,48
1432,6155,7,140196,overemphasized,overemphasize,722270,722284,VERB,VBN,ccomp,140190,O,48
1432,6155,8,140197,the,the,722285,722288,DET,DT,det,140199,O,48
1432,6155,9,140198,editorial,editorial,722289,722298,ADJ,JJ,amod,140199,O,48
1432,6155,10,140199,fallout,fallout,722299,722306,NOUN,NN,dobj,140196,O,48
1432,6155,11,140200,in,in,722307,722309,ADP,IN,prep,140199,O,48
1432,6155,12,140201,Washington,Washington,722310,722320,PROPN,NNP,pobj,140200,O,48
1432,6155,13,140202,",",",",722320,722321,PUNCT,",",punct,140196,O,48
1432,6155,14,140203,and,and,722322,722325,CCONJ,CC,cc,140196,O,48
1432,6155,15,140204,that,that,722326,722330,SCONJ,IN,mark,140209,O,48
1432,6155,16,140205,“,"""",722331,722332,PUNCT,``,punct,140209,O,48
1432,6155,17,140206,no,no,722332,722334,DET,DT,det,140207,O,48
1432,6155,18,140207,one,one,722335,722338,NOUN,NN,nsubj,140209,O,48
1432,6155,19,140208,has,have,722339,722342,AUX,VBZ,aux,140209,O,48
1432,6155,20,140209,called,call,722343,722349,VERB,VBN,conj,140196,O,48
1432,6155,21,140210,for,for,722350,722353,ADP,IN,prep,140209,O,48
1432,6155,22,140211,Patton,Patton,722354,722360,PROPN,NNP,poss,140213,O,48
1432,6155,23,140212,’s,’s,722360,722362,PART,POS,case,140211,O,48
1432,6155,24,140213,removal,removal,722363,722370,NOUN,NN,pobj,140210,O,48
1432,6155,25,140214,.,.,722370,722371,PUNCT,.,punct,140190,O,48
528,3137,0,65909,The,the,307449,307452,DET,DT,det,65910,O,49
528,3137,1,65910,NME,NME,307453,307456,PROPN,NNP,nsubj,65911,O,49
528,3137,2,65911,trailed,trail,307457,307464,VERB,VBD,ROOT,65911,O,49
528,3137,3,65912,the,the,307465,307468,DET,DT,det,65913,O,49
528,3137,4,65913,band,band,307469,307473,NOUN,NN,dobj,65911,O,49
528,3137,5,65914,from,from,307474,307478,ADP,IN,prep,65911,O,49
528,3137,6,65915,Amsterdam,Amsterdam,307479,307488,PROPN,NNP,pobj,65914,O,49
528,3137,7,65916,to,to,307489,307491,ADP,IN,prep,65911,O,49
528,3137,8,65917,Paris,Paris,307492,307497,PROPN,NNP,pobj,65916,O,49
528,3137,9,65918,for,for,307498,307501,ADP,IN,prep,65911,O,49
528,3137,10,65919,the,the,307502,307505,DET,DT,det,65921,O,49
528,3137,11,65920,cover,cover,307506,307511,NOUN,NN,compound,65921,O,49
528,3137,12,65921,feature,feature,307512,307519,NOUN,NN,pobj,65918,O,49
528,3137,13,65922,",",",",307519,307520,PUNCT,",",punct,65911,O,49
528,3137,14,65923,and,and,307521,307524,CCONJ,CC,cc,65911,O,49
528,3137,15,65924,Cummins,cummin,307525,307532,NOUN,NNS,nsubj,65925,O,49
528,3137,16,65925,photographed,photograph,307533,307545,VERB,VBD,conj,65911,O,49
528,3137,17,65926,them,they,307546,307550,PRON,PRP,dobj,65925,O,49
528,3137,18,65927,in,in,307551,307553,ADP,IN,prep,65925,O,49
528,3137,19,65928,front,front,307554,307559,NOUN,NN,pobj,65927,O,49
528,3137,20,65929,of,of,307560,307562,ADP,IN,prep,65928,O,49
528,3137,21,65930,the,the,307563,307566,DET,DT,det,65932,O,49
528,3137,22,65931,Eiffel,Eiffel,307567,307573,PROPN,NNP,compound,65932,O,49
528,3137,23,65932,Tower,Tower,307574,307579,PROPN,NNP,pobj,65929,O,49
528,3137,24,65933,.,.,307579,307580,PUNCT,.,punct,65925,O,49
747,1971,0,23345,Mom,mom,96819,96822,NOUN,NN,nsubj,23352,O,50
747,1971,1,23346,’s,’s,96822,96824,PART,POS,case,23345,O,50
747,1971,2,23347,warning,warn,96825,96832,VERB,VBG,acl,23345,EVENT,50
747,1971,3,23348,to,to,96833,96835,ADP,IN,prep,23347,O,50
747,1971,4,23349,my,my,96836,96838,PRON,PRP$,poss,23350,O,50
747,1971,5,23350,sister,sister,96839,96845,NOUN,NN,pobj,23348,O,50
747,1971,6,23351,may,may,96846,96849,AUX,MD,aux,23352,O,50
747,1971,7,23352,seem,seem,96850,96854,VERB,VB,ROOT,23352,O,50
747,1971,8,23353,harsh,harsh,96855,96860,ADJ,JJ,oprd,23352,O,50
747,1971,9,23354,",",",",96860,96861,PUNCT,",",punct,23352,O,50
747,1971,10,23355,but,but,96862,96865,CCONJ,CC,cc,23352,O,50
747,1971,11,23356,my,my,96866,96868,PRON,PRP$,poss,23357,O,50
747,1971,12,23357,family,family,96869,96875,NOUN,NN,nsubj,23358,O,50
747,1971,13,23358,knows,know,96876,96881,VERB,VBZ,conj,23352,O,50
747,1971,14,23359,not,not,96882,96885,PART,RB,neg,23361,O,50
747,1971,15,23360,to,to,96886,96888,PART,TO,aux,23361,O,50
747,1971,16,23361,underestimate,underestimate,96889,96902,VERB,VB,xcomp,23358,O,50
747,1971,17,23362,Alta,Alta,96903,96907,PROPN,NNP,poss,23367,O,50
747,1971,18,23363,’s,’s,96907,96909,PART,POS,case,23362,O,50
747,1971,19,23364,sleeping,sleep,96910,96918,VERB,VBG,amod,23367,O,50
747,1971,20,23365,-,-,96918,96919,PUNCT,HYPH,punct,23364,O,50
747,1971,21,23366,in,in,96919,96921,ADP,RP,prt,23364,O,50
747,1971,22,23367,abilities,ability,96922,96931,NOUN,NNS,dobj,23361,O,50
747,1971,23,23368,.,.,96931,96932,PUNCT,.,punct,23358,O,50
205,626,0,7163,It,it,31111,31113,PRON,PRP,nsubj,7164,O,51
205,626,1,7164,’s,’,31113,31115,VERB,VBZ,ccomp,7174,O,51
205,626,2,7165,a,a,31116,31117,DET,DT,det,7166,O,51
205,626,3,7166,text,text,31118,31122,NOUN,NN,attr,7164,O,51
205,626,4,7167,from,from,31123,31127,ADP,IN,prep,7166,O,51
205,626,5,7168,Lindsey,Lindsey,31128,31135,PROPN,NNP,compound,7169,O,51
205,626,6,7169,Lim,Lim,31136,31139,PROPN,NNP,pobj,7167,O,51
205,626,7,7170,:,:,31139,31140,PUNCT,:,punct,7164,O,51
206,626,8,7171,u,u,31142,31143,NOUN,NN,nsubj,7174,O,51
206,626,9,7172,wo,will,31144,31146,AUX,MD,aux,7174,O,51
206,626,10,7173,nt,not,31146,31148,PART,RB,neg,7174,O,51
206,626,11,7174,believe,believe,31149,31156,VERB,VB,ROOT,7174,O,51
206,626,12,7175,who,who,31157,31160,PRON,WP,pobj,7179,O,51
206,626,13,7176,i,I,31161,31162,PRON,PRP,nsubj,7177,O,51
206,626,14,7177,saw,see,31163,31166,VERB,VBD,ccomp,7174,EVENT,51
206,626,15,7178,jogging,jog,31167,31174,VERB,VBG,xcomp,7177,EVENT,51
206,626,16,7179,in,in,31175,31177,ADP,IN,prep,7178,O,51
206,626,17,7180,the,the,31178,31181,DET,DT,det,7181,O,51
206,626,18,7181,park,park,31182,31186,NOUN,NN,pobj,7179,O,51
206,626,19,7182,.,.,31186,31187,PUNCT,.,punct,7174,O,51
775,2404,0,46682,When,when,233968,233972,SCONJ,WRB,advmod,46684,O,52
775,2404,1,46683,he,he,233973,233975,PRON,PRP,nsubj,46684,O,52
775,2404,2,46684,was,be,233976,233979,AUX,VBD,advcl,46690,O,52
775,2404,3,46685,on,on,233980,233982,ADP,IN,prep,46684,O,52
775,2404,4,46686,the,the,233983,233986,DET,DT,det,46687,O,52
775,2404,5,46687,road,road,233987,233991,NOUN,NN,pobj,46685,O,52
775,2404,6,46688,",",",",233991,233992,PUNCT,",",punct,46690,O,52
775,2404,7,46689,Booth,Booth,233993,233998,PROPN,NNP,nsubj,46690,O,52
775,2404,8,46690,was,be,233999,234002,AUX,VBD,ROOT,46690,O,52
775,2404,9,46691,as,as,234003,234005,ADV,RB,advmod,46692,O,52
775,2404,10,46692,faithful,faithful,234006,234014,ADJ,JJ,acomp,46690,O,52
775,2404,11,46693,as,as,234015,234017,SCONJ,IN,mark,46698,O,52
775,2404,12,46694,a,a,234018,234019,DET,DT,det,46696,O,52
775,2404,13,46695,traveling,travel,234020,234029,VERB,VBG,amod,46696,O,52
775,2404,14,46696,thespian,thespian,234030,234038,NOUN,NN,nsubj,46698,O,52
775,2404,15,46697,could,could,234039,234044,AUX,MD,aux,46698,O,52
775,2404,16,46698,be,be,234045,234047,AUX,VB,advcl,46692,O,52
775,2404,17,46699,",",",",234047,234048,PUNCT,",",punct,46690,O,52
775,2404,18,46700,which,which,234049,234054,PRON,WDT,nsubj,46701,O,52
775,2404,19,46701,is,be,234055,234057,AUX,VBZ,advcl,46690,O,52
775,2404,20,46702,to,to,234058,234060,PART,TO,aux,46703,O,52
775,2404,21,46703,say,say,234061,234064,VERB,VB,xcomp,46701,O,52
775,2404,22,46704,that,that,234065,234069,SCONJ,IN,mark,46706,O,52
775,2404,23,46705,he,he,234070,234072,PRON,PRP,nsubj,46706,O,52
775,2404,24,46706,made,make,234073,234077,VERB,VBD,ccomp,46703,O,52
775,2404,25,46707,love,love,234078,234082,NOUN,NN,dobj,46706,O,52
775,2404,26,46708,to,to,234083,234085,ADP,IN,dative,46706,O,52
775,2404,27,46709,other,other,234086,234091,ADJ,JJ,amod,46710,O,52
775,2404,28,46710,women,woman,234092,234097,NOUN,NNS,pobj,46708,O,52
775,2404,29,46711,but,but,234098,234101,CCONJ,CC,cc,46706,O,52
775,2404,30,46712,considered,consider,234102,234112,VERB,VBD,conj,46706,O,52
775,2404,31,46713,them,they,234113,234117,PRON,PRP,nsubj,46714,O,52
775,2404,32,46714,second,second,234118,234124,ADJ,JJ,ccomp,46712,O,52
775,2404,33,46715,to,to,234125,234127,ADP,IN,prep,46714,O,52
775,2404,34,46716,Lucy,Lucy,234128,234132,PROPN,NNP,pobj,46715,O,52
775,2404,35,46717,in,in,234133,234135,ADP,IN,prep,46712,O,52
775,2404,36,46718,his,his,234136,234139,PRON,PRP$,poss,46719,O,52
775,2404,37,46719,heart,heart,234140,234145,NOUN,NN,pobj,46717,O,52
775,2404,38,46720,.,.,234145,234146,PUNCT,.,punct,46690,O,52
1819,4399,0,56268,And,and,245725,245728,CCONJ,CC,cc,56282,O,53
1819,4399,1,56269,on,on,245729,245731,ADP,IN,prep,56282,O,53
1819,4399,2,56270,the,the,245732,245735,DET,DT,det,56271,O,53
1819,4399,3,56271,bridge,bridge,245736,245742,NOUN,NN,pobj,56269,O,53
1819,4399,4,56272,",",",",245742,245743,PUNCT,",",punct,56282,O,53
1819,4399,5,56273,after,after,245744,245749,SCONJ,IN,mark,56275,O,53
1819,4399,6,56274,we,we,245750,245752,PRON,PRP,nsubj,56275,O,53
1819,4399,7,56275,met,meet,245753,245756,VERB,VBD,advcl,56282,EVENT,53
1819,4399,8,56276,the,the,245757,245760,DET,DT,det,56277,O,53
1819,4399,9,56277,dinosaurs,dinosaur,245761,245770,NOUN,NNS,dobj,56275,O,53
1819,4399,10,56278,",",",",245770,245771,PUNCT,",",punct,56282,O,53
1819,4399,11,56279,the,the,245772,245775,DET,DT,det,56281,O,53
1819,4399,12,56280,Dark,Dark,245776,245780,PROPN,NNP,compound,56281,O,53
1819,4399,13,56281,Oculator,Oculator,245781,245789,PROPN,NNP,nsubj,56282,O,53
1819,4399,14,56282,fled,flee,245790,245794,VERB,VBD,ROOT,56282,EVENT,53
1819,4399,15,56283,not,not,245795,245798,PART,RB,neg,56286,O,53
1819,4399,16,56284,because,because,245799,245806,SCONJ,IN,mark,56286,O,53
1819,4399,17,56285,she,she,245807,245810,PRON,PRP,nsubj,56286,O,53
1819,4399,18,56286,recognized,recognize,245811,245821,VERB,VBD,advcl,56282,O,53
1819,4399,19,56287,me,I,245822,245824,PRON,PRP,dobj,56286,O,53
1819,4399,20,56288,—,—,245824,245825,PUNCT,:,punct,56286,O,53
1819,4399,21,56289,but,but,245825,245828,CCONJ,CC,cc,56286,O,53
1819,4399,22,56290,because,because,245829,245836,SCONJ,IN,mark,56292,O,53
1819,4399,23,56291,she,she,245837,245840,PRON,PRP,nsubj,56292,O,53
1819,4399,24,56292,recognized,recognize,245841,245851,VERB,VBD,advcl,56282,O,53
1819,4399,25,56293,you,you,245852,245855,PRON,PRP,dobj,56292,O,53
1819,4399,26,56294,.,.,245855,245856,PUNCT,.,punct,56282,O,53
6316,8471,0,106866,Daniela,Daniela,466027,466034,PROPN,NNP,nsubj,106867,O,54
6316,8471,1,106867,asks,ask,466035,466039,VERB,VBZ,ROOT,106867,EVENT,54
6316,8471,2,106868,",",",",466039,466040,PUNCT,",",punct,106867,O,54
6316,8471,3,106869,“,"""",466041,466042,PUNCT,``,punct,106867,O,54
6316,8471,4,106870,How,how,466042,466045,SCONJ,WRB,advmod,106873,O,54
6316,8471,5,106871,could,could,466046,466051,AUX,MD,aux,106873,O,54
6316,8471,6,106872,you,you,466052,466055,PRON,PRP,nsubj,106873,O,54
6316,8471,7,106873,do,do,466056,466058,VERB,VB,ccomp,106867,O,54
6316,8471,8,106874,this,this,466059,466063,PRON,DT,dobj,106873,O,54
